name,location,city,district,address,latitude,longitude,telephone
臺北市政府警察局大安分局和平東路派出所,1樓門口值班臺前,台北市,大安區,和平東路1段143號,25.026615,121.530509,02-23218073
臺北市政府警察局大安分局敦化南路派出所,值班臺旁,台北市,大安區,敦化南路一段236巷26號,25.040373,121.546911,27710400
中國文化大學,曉峰紀念館(圖書館),台北市,士林區,華岡路55號,25.137257,121.541051,(02)28610511#12304
臺北市大同區戶政事務所,大門入口明顯處,台北市,大同區,昌吉街57號3樓之1,25.066061,121.515106,2594-2569分機518
私立協和祐德高中,操場旁祐德大樓 1樓 樓梯間,台北市,信義區,忠孝東路5段790巷27號,25.041676,121.583725,02-27263131-267
臺北市立中山國中,健康中心內,台北市,松山區,復興北路361巷7號,25.060537,121.545350,02-27126701#323
台北市松山區松山國小,健康中心內,台北市,松山區,八德路4段746號,25.051109,121.579143,27672907#623
台北市立敦化國民中學,第一穿堂公布欄前,台北市,松山區,南京東路三段300號,25.051542,121.546707,87717890*34
臺北巿立介壽國中,校門口穿堂右側女廁門口前,台北市,松山區,延壽街401號,25.056421,121.556280,27674496*305
臺北市立聯合醫院附設政大門診部,1樓門診大廳入口右側,台北市,文山區,指南路2段117號,24.987703,121.575646,02-82377444
臺北市立聯合醫院附設萬華聯合診所,大門入口右側,台北市,萬華區,東園街152號,25.023174,121.497642,02-2339-5383
臺北市立?公國中,健康中心,台北市,信義區,福德街221巷15號,25.036820,121.586144,27261481轉311
台北市立西松高級中學,活動中心一樓,台北市,松山區,健康路325巷7號,25.055006,121.565931,25286618-215
三軍總醫院,急診部辦公區,台北市,內湖區,成功路二段325號,25.071562,121.593965,02-87923311-16826
臺北市立聯合醫院忠孝院區,二樓東區門診,台北市,南港區,同德路87號,25.046533,121.586075,0979311492
臺北市立中山女子高級中學,莊敬大樓入口飲水機旁,台北市,中山區,長安東路2段141號,25.048512,121.537212,02-25073148*421
台北市立中崙高級中學,1樓健康中心門口,台北市,松山區,八德路四段101號,25.049505,121.562213,02-25284156
臺北市南港區公所,2樓服務台旁,台北市,南港區,南港路1段360號,25.054514,121.606781,27837143-617
臺北市萬華運動中心,B1游泳池,台北市,萬華區,西寧南路6-1號,25.047075,121.506740,02-23759900#618
臺北市第二殯儀館,第二殯儀館化妝室入口處,台北市,大安區,辛亥路3段330號,25.013753,121.553039,02-87329721
臺北體育館羽球場,7樓羽球場,台北市,松山區,南京東路4段10號7樓,25.051292,121.552094,25702330
台北二二八紀念館,1樓服務台,台北市,中正區,凱達格蘭大道3號,25.040383,121.515610,23897228轉22
臺北市私立東方高級工商職業學校,大門口警衛室內,台北市,大安區,信義路四段186巷8號,25.032235,121.551453,27554616轉134
486CAFE,486cafe入口,台北市,松山區,復興北路313巷6號,25.058862,121.545003,(02)2715-2486
水源市場,水源市場一樓機房旁走道,台北市,中正區,羅斯福路4段92號,25.013743,121.535005,02-2341-5241*2116
兄弟大飯店,商店部門口,台北市,松山區,南京東路三段255號,25.051998,121.544478,日間0958-666-858 夜間0928-823-923
光復市場,光復市場自治會辦公室,台北市,信義區,仁愛路4段496巷19號,25.038218,121.544771,0933205004
環南市場,環南市場自治會巡邏室,台北市,萬華區,環河南路二段245號,25.029942,121.489814,2305-1702
永吉市場,永吉市場自治會辦公室,台北市,信義區,永吉路278巷1弄30號,25.044334,121.574385,0913353618
永樂市場布業商場,永樂市場布業商場二樓自治會辦公室,台北市,大同區,迪化街1段21號,25.054862,121.510550,02-25568483
臺北市寧夏商圈發展協會,寧夏夜市(寧夏路35號靠近蓬萊國小後門),台北市,大同區,位於民生西路至南京西路間。,25.062724,121.511306,0933858140
臺北市大同區健康服務中心,大門入口處,台北市,大同區,昌吉街52號,25.065792,121.516316,02-25853227*6662
臺北花卉批發市場,A館管理室入口旁,台北市,內湖區,新湖三路28號,25.062877,121.574525,0922648606
臺灣警察專科學校,醫務室外傷處理室,台北市,文山區,興隆路三段153號,24.998038,121.561478,02-22308272
國立政治大學,行政大樓2樓大廳,台北市,文山區,指南路2段64號,24.986398,121.574983,(02)29393091-62100
內雙溪自然中心,辦公室旁,台北市,士林區,至善路3段150巷27號,25.113449,121.577057,2841-4705
臺北市私立立人高中,校長室門口,台北市,萬華區,桂林路171號,25.038721,121.496553,23113423
臺北市內湖區明湖國民小學,明湖國小警衛室,台北市,內湖區,康寧路三段105號,25.065697,121.584921,26323477#28
臺北市南港區修德國小,1樓視聽教室前,台北市,南港區,東新街118巷86號,25.045532,121.589636,02-27880500#133
台北市中山區懷生國民小學,懷生國小健康中心走廊,台北市,中山區,中山區安東街16巷2號,25.054159,121.563862,27710846
臺北市政府警察局中正第二分局南海路派出所,值班台旁,台北市,中正區,南海路35號,25.032041,121.513975,23752835
臺北市政府警察局中正第二分局泉州街派出所,值班台旁,台北市,中正區,中華路二段503號,25.024304,121.512073,02-23039915
高速公路局北區工程處,行政大樓1樓大廳,台北市,內湖區,成功路2段193巷12號,25.066261,121.591331,02-27936555*2891
臺灣警察專科學校,樂群樓2樓,台北市,文山區,興隆路三段153號,24.998724,121.561658,02-22308272
臺北市政府警察局南港分局同德派出所,1樓辦公室內,台北市,南港區,同德路83號,25.046109,121.585677,27851062
臺灣警察專科學校,民生樓1樓,台北市,文山區,興隆路三段153號,24.998026,121.559363,02-22308272
內政部營建署,一樓大門口,台北市,松山區,八德路二段342號,25.047595,121.544682,02-87712534
松山慈祐宮,服務台正前方,台北市,松山區,八德路4段761號,25.051054,121.577742,02-27659017
臺北市政府警察局萬華分局華江派出所,值勤台右側,台北市,萬華區,環河南路2段196號,25.034309,121.493157,02-23061531
國立政治大學,傳播學院,台北市,文山區,指南路2段64號,24.983026,121.574349,(02)29394784-66894
臺北市立文山特殊教育學校,特教一樓大廳,台北市,文山區,秀明路一段169號,24.991540,121.567807,02-86615183*312
西門紅樓,西門紅樓十字樓直段,台北市,萬華區,成都路10號1樓,25.042123,121.506597,2311-9380#29
臺北市政府社會局委託財團法人伊甸社會福利基金會經營管理臺北市大龍養護中心,1F醫護室,台北市,大同區,民族西路105號1F,25.068698,121.517352,02-25875879
華西街臨時攤販集中場,華西街商圈區協會辦公室(台北市華西街28之1號2樓),台北市,萬華區,華西街，位於廣州街至西園路一段72巷口,25.037647,121.498361,23025938
臺北市公有長春市場,長春路側出入口,台北市,中山區,長春路299號,25.054729,121.542336,(02)25073756
新生公園棒球場,正門入口處,台北市,中山區,新生北路3段105號,25.068958,121.532543,02-25702330#6524
臺北市政府警察局中山分局長安東路派出所,值班台旁,台北市,中山區,長安東路2段165號,25.048447,121.540529,0933612115
臺北市政府警察局萬華分局警備隊,1樓備勤室內,台北市,萬華區,長沙街2段169號,25.040628,121.501987,02-2361-0080
臺北市政府警察局中山分局警備隊,一樓辦公室(大門入口左側),台北市,中山區,長安東路二段11號,25.048636,121.530532,02-25372521
臺灣警察專科學校,游泳池入口處,台北市,文山區,興隆路3段153號,24.999827,121.560357,02-22308272
臺北市政府警察局信義分局福德街派出所,1樓值班台後方,台北市,信義區,福德街198號,25.037349,121.581556,0988006999
臺北市政府警察局,服務中心大廳,台北市,中正區,延平南路96號,25.043907,121.509477,02-2331-9225
台北大倉久和大飯店健身俱樂部,20樓健身房入口正前方,台北市,中山區,南京東路1段9號20樓,25.052506,121.523313,02-2181-5123
及人大廈,大門左側,台北市,松山區,民生東路4段80巷7號,25.057108,121.553116,0227154357
財團法人台北市木柵忠順廟,大廳金紙放置旁,台北市,文山區,中崙路13號,24.983651,121.564602,0986911915
內政部,九樓公共區域,台北市,中正區,徐州路5號,25.042210,121.519470,02-23565310
臺灣警察專科學校,後操場司令台,台北市,文山區,興隆路3段153號,25.003795,121.572905,02-22308272
臺灣警察專科學校,民族樓3樓,台北市,文山區,興隆路3段153號,24.999429,121.561747,02-22308272
國立政治大學,研究總中心,台北市,文山區,指南路二段64號,24.987331,121.576128,02-29393091轉69327
臺北市立聯合醫院林森中醫昆明院區,中醫門診中心一樓候診區,台北市,萬華區,昆明街100號,25.044188,121.505039,23887088-3911
臺北市中正運動中心,7樓羽球場,台北市,中正區,信義路一段1號,25.038234,121.519291,2396-3358分機601
臺北市立西湖國中,大門口穿堂,台北市,內湖區,環山路一段27號,25.085027,121.565695,27991817-220
臺北市青少年發展處,本處地下1樓直排輪場域,台北市,中正區,仁愛路1段17號,25.038975,121.522518,02-23514078#1753
臺北市內湖區戶政事務所,3樓入口服務臺,台北市,內湖區,民權東路6段99號3樓,25.069239,121.589128,02-27912277轉313
台北市立南湖高級中學,東風樓3樓學務處,台北市,內湖區,康寧路3段220號,25.066494,121.610413,02-26308889#506
台北市立陽明高級中學,學校健康中心,台北市,士林區,中正路510號,25.091840,121.517131,28316675*126
彩色人生興業股份有限公司(三二行館),二樓迎賓櫃檯旁,台北市,北投區,中山路32號,25.137711,121.510310,02-66117888#203
臺北市中正區戶政事務所,AED放置7樓大廳門口電梯旁,台北市,中正區,忠孝東路1段108號7樓,25.044353,121.524604,23948838-218
臺北市立大同高級中學,健康中心前走廊,台北市,中山區,長春路167號,25.055031,121.535198,(02)25054269-124
臺北市文山區戶政事務所（景美辦事處）,3樓戶政事務所民眾等待區,台北市,文山區,興隆路2段160號3樓,25.001586,121.551420,29395885#2104
臺北市北投區健康服務中心,1樓服務台,台北市,北投區,石牌路2段111號,25.118250,121.517163,28261026#7263
國立政治大學附屬高級中學,體育館,台北市,文山區,政大一街353號,24.986680,121.583376,02-82377500#9331
彩色人生興業股份有限公司(三二行館),3F VIP室,台北市,北投區,中山路32號,25.137714,121.510468,02-66117888#203
臺北市中山運動中心,1樓客梯旁,台北市,中山區,中山北路2段44巷2號,25.054844,121.521326,02-25811060轉222
臺北市立成功高級中學,學務處前走廊,台北市,中正區,濟南路1段71號,25.042334,121.523687,23216256*229
好市多股份有限公司內湖分公司,1樓賣場提貨區旁,台北市,內湖區,舊宗路1段268號,25.063967,121.576059,0937222199
臺北自來水園區,思源票口,台北市,中正區,思源街1號,25.013286,121.530253,02-83695108
原民風味館,一樓正門口旁,台北市,中山區,中山北路3段181號,25.070775,121.524416,27208889轉2011
天母運動園區網球場,網球場辦公室南側大門旁,台北市,士林區,臺北市士林區忠誠路二段77號,25.113749,121.535564,25702330
台北市大安區建安國小,一樓學務處前的走廊,台北市,大安區,大安路二段99號,25.029397,121.546170,27077119#125
臺北市大同運動中心,B2泳池館救護站,台北市,大同區,大龍街51號,25.065265,121.516262,02-2592-0055ext.101
臺北市市政大樓,2樓親子劇場前右側,台北市,信義區,市府路1號2樓,25.037423,121.563855,0227258658
台北市松山區松山國小,活動中心2F羽球場,台北市,松山區,八德路4段746號,25.051060,121.579621,27672907#623
臺北市市政大樓,市政府地下2樓,台北市,信義區,市府路1號地下2樓,25.037413,121.563863,0227258658
台北府城隍廟,大門右側櫃檯內,台北市,松山區,虎林街3號,25.047184,121.577092,27692220
臺北市中山堂管理所,中正廳入口,台北市,中正區,延平南路98號,25.043085,121.510168,23813137-152
臺北市立內湖國民中學,內湖國中學務處門口,台北市,內湖區,陽光街一號,25.075959,121.589041,27900843-225
臺北市立永吉國中,永吉國中前穿堂外面,台北市,信義區,松隆路161號,25.048236,121.574145,02-27649066*186或183
臺北市立東湖國中,總務處門口,台北市,內湖區,康樂街131號,25.072199,121.619458,02-26330373#638
台北市立第一女子高級中學,大門口內的會客室,台北市,中正區,重慶南路一段165號,25.038561,121.513103,23820484#541
臺北市立聯合醫院林森中醫昆明院區,4樓美沙冬門診批價櫃檯旁,台北市,萬華區,昆明街100號,25.044361,121.505053,23703739#1117
臺北市立啟明學校,本校學務處旁川堂,台北市,士林區,忠誠路二段207巷1號,25.116621,121.534969,02-28740670#1203
台北市立明倫高級中學,一樓健康中心後門門口,台北市,大同區,承德路3段336號,25.076139,121.519378,25961567轉146
臺北市立聯合醫院中興院區,1樓急診室入口左側,台北市,大同區,鄭州路145號,25.051196,121.508650,2552-3234轉6105
臺北市公有華山市場,2樓1號攤前公共走道,台北市,中正區,忠孝東路1段108號,25.044194,121.524834,02-23936571
臺北市立圖書館總館,總館1樓大門入口前方,台北市,大安區,建國南路二段125號,25.029152,121.538369,27552823分機2103
臺北市第一殯儀館,第一殯儀館遺體冷藏辦公室家屬休息室,台北市,中山區,民權東路二段145號,25.062981,121.536136,02-87329721
臺北市北投運動中心,一樓中控室前方,台北市,北投區,石牌路1段39巷100號,25.116473,121.509762,0913162366
台北市立景美女中,健康中心外走廊,台北市,文山區,木新路3段312號,24.980744,121.556181,02-29379885
臺北市孔廟,孔廟明倫堂1樓近4D劇院,台北市,大同區,大龍街275號,25.072762,121.516179,25923934分機18
臺北市立中正高級中學,警衛室,台北市,北投區,文林北路77號,25.104472,121.516541,02-28234811*342
臺北市立松山高級商業家事職業學校,健康中心,台北市,信義區,松山路655號,25.035625,121.579868,27261118*342
臺灣警察專科學校,樹人樓1樓,台北市,文山區,興隆路3段153號,24.998879,121.560647,02-22308272
臺灣警察專科學校,莊敬樓1樓,台北市,文山區,興隆路3段153號,25.000061,121.561586,02-22308272
台北偶戲館,2樓展場大門旁,台北市,松山區,市民大道五段99號2樓,25.047712,121.561213,02-25289553分機202
臺北市中正運動中心,B1游泳池入口,台北市,中正區,信義路一段1號,25.038234,121.519291,2396-3358分機601
臺北市中正運動中心,3樓籃球場,台北市,中正區,信義路一段1號,25.038234,121.519291,2396-3358分機601
國立政治大學,中正圖書館入門左側壁,台北市,文山區,指南路2段64號,24.986058,121.576468,(02)29394784-63191
國立政治大學,藝文中心,台北市,文山區,指南路2段64號,24.982034,121.572318,(02)29394784-63393
臺北市政府警察局文山第二分局興隆派出所,派出所大門口,台北市,文山區,興隆路2段156號,25.001512,121.551187,02-29313842
臺北市政府警察局大安分局臥龍街派出所,大門入口處,台北市,大安區,臥龍街185號,25.018001,121.551835,02-27334439
臺北市政府警察局中山分局中山一派出所,志工服務台左側,台北市,中山區,中山北路一段110號,25.050006,121.521431,02-25111499
臺北市政府警察局內湖分局警備隊,值勤臺旁,台北市,內湖區,文德路22巷120號1樓,25.074742,121.581166,26583211
台北市立大直高中,警衛室左側,台北市,中山區,北安路420號,25.079220,121.542837,02-25334017*138
臺北市大安區戶政事務所,一樓服務台旁,台北市,大安區,新生南路二段86號一樓,25.026420,121.534511,02-23587877-302
國立國父紀念館,1樓國父銅像大廳東側,台北市,信義區,仁愛路4段505號,25.039550,121.560265,27588008-563
臺北市立華江高中,健康中心,台北市,萬華區,西藏路213號,25.028594,121.496058,23019946#307
臺北市北投區戶政事務所,戶籍登記課後方,台北市,北投區,新市街30號3樓,25.132426,121.503000,(02)28924170分機623
臺北市政府公務人員訓練處,C棟客服中心前,台北市,文山區,萬美街2段21巷20號,25.004577,121.561040,02-29320212#360
台北市立興雅國中,川堂,台北市,信義區,松德路168巷15號,25.036354,121.572288,27232771*336
光華數位新天地,1樓服務台,台北市,中正區,市民大道三段8號,25.045059,121.531910,02-23917105
臺北自來水園區環境教育中心,環教中心1樓,台北市,中正區,思源街1號,25.012506,121.532342,02-83695083
永春市場,永春市場一樓128攤位旁,台北市,信義區,松山路294號,25.043229,121.577153,0928-226018
臺北市公有建國市場,臨固39號攤,台北市,中山區,伊通街94號,25.053519,121.534265,(02)25073756
臺北農產運銷股份有限公司,5樓行政中心,台北市,中山區,民族東路336號,25.067471,121.537218,0923580262
華山1914文化創意產業園區,文化部小客廳外公共區,台北市,中正區,八德路一段一號,25.044130,121.529399,02-23581914#582
國立政治大學,游泳館門口,台北市,文山區,指南路2段64號,24.985360,121.577488,(02)29393091-62192
臺北體育館技擊館,電梯出口左側通道,台北市,松山區,南京東路4段10號4樓,25.051128,121.552002,25702330
臺北市政府警察局信義分局三張犁派出所,派出所大門前(入口左側),台北市,信義區,信義路5段17號1樓,25.033134,121.568006,02-27295561
臺北巿松山運動中心,一樓泳池,台北市,松山區,敦化北路1號,25.048645,121.549977,02-66176789
臺北市政府警察局大同分局民族路派出所,進門右手邊角落(警報台旁),台北市,大同區,重慶北路三段168號,25.068829,121.513480,02-25944832
臺北市政府警察局中山分局長春路派出所,值班台旁,台北市,中山區,長春路206號1樓,25.054640,121.536047,02-25010644
臺北市鄉土教育中心,服務台,台北市,萬華區,廣州街101號,25.036655,121.503279,02-23361704＃41
臺北市立內湖高工,行政大樓1樓川堂,台北市,內湖區,內湖路一段520號,25.079458,121.574686,26574874轉204
高絲旅股份有限公司漢口館,台北市萬華區漢口街二段54號,台北市,萬華區,漢口街二段54號,25.045673,121.505792,02-2361-3350
愛客發有限公司成都館,台北市萬華區成都路101號,台北市,萬華區,成都路101號,25.043259,121.504370,02-2361-1010
台北市中山區大直國小,健康中心前走廊,台北市,中山區,大直街2號,25.080638,121.545851,2533-3953*23
臺北市內湖區潭美國民小學,潭美國小健康中心,台北市,內湖區,新明路22號,25.060345,121.590590,02-27627786#226
泉源國小,警衛室,台北市,北投區,東昇路34號,25.149216,121.524364,28951258轉136
台北市信義區光復國小,明德樓一樓,台北市,信義區,光復南路271號(健康中心),25.040623,121.557962,27585076*826
國立故宮博物院,1樓特展室入口,台北市,士林區,至善路2段221號,25.101992,121.548663,66103600
艋舺公園,艋舺公園管理室,台北市,萬華區,西園路1段145號,25.036085,121.499544,02-23026256
蔣中正宋美齡士林官邸正館,正館一樓,台北市,士林區,福林路60號,25.094898,121.530152,02-2883-6340#201
臺北市藝文推廣處-城市舞台(前台),本處城市舞台前台處,台北市,松山區,八德路三段25號,25.048494,121.551495,25775931分機265
二二八和平公園,二二八和平公園音樂臺,台北市,中正區,懷寧街103號,25.041840,121.514159,2381-5132轉332
新光保全波士頓大樓,3樓辦公室內,台北市,內湖區,行愛路140巷25號3樓,25.063251,121.582381,0918837000
新光保全-優勢領航大樓,三樓出電梯左大門,台北市,內湖區,新湖二路128號3樓,25.062436,121.578749,0972177017
新光信義傑仕堡,正門進入1樓大廳,台北市,信義區,信義路5段126-128號,25.032515,121.569156,87802288*31004
新光保全-建北大樓,1樓大門入口右側,台北市,中山區,建國北路一段126號1樓,25.050860,121.536064,0928007793
國立政治大學,四維網球場內,台北市,文山區,指南路2段64號,24.985270,121.575501,(02)29387087
國立政治大學,環山網球場管理室,台北市,文山區,指南路2段64號,24.982212,121.578248,(02)29387087
臺北市政府警察局交通警察大隊大同分隊,民眾洽公服務區,台北市,大同區,昌吉街57號5樓之2,25.066122,121.515181,0933853353
國立政治大學,百年樓(文學院)1樓門口,台北市,文山區,指南路2段64號,24.981755,121.573800,02-29387040
臺北市政府警察局萬華分局大理街派出所,大門入口左側,台北市,萬華區,大理街99號,25.034403,121.498298,02-23027631
臺北市政府警察局大同分局民生西路派出所,值班台左後方，受理報案區,台北市,大同區,保安街47-1號,25.059224,121.512054,02-25538587
臺北市政府警察局保安警察大隊,2樓大廳入口處(中庭右側),台北市,松山區,延壽街339號,25.056800,121.559617,0932210385
臺北市政府警察局大安分局,1樓大廳值班臺旁,台北市,大安區,仁愛路3段2號,25.037872,121.533106,02-23257215
臺北市政府警察局大同分局延平派出所,值班台旁,台北市,大同區,延平北路一段86號,25.052166,121.511693,02-25564340
臺北市政府警察局中正第一分局忠孝西路派出所,一樓值勤台旁,台北市,中正區,公園路15號,25.045088,121.517314,02-23142722
臺北市政府警察局大安分局羅斯福路派出所,派出所一樓值班台旁,台北市,大安區,羅斯福路4段113巷13號,25.011194,121.538127,02-27351743
臺北市政府警察局內湖分局大湖派出所,大湖所值班台左側,台北市,內湖區,成功路五段1號,25.084248,121.601403,02-27909521
臺北市立動物園,大門入口服務台,台北市,文山區,新光路2段30號,24.998347,121.581036,02-29382300-613
臺北市信義區公所,1樓大廳,台北市,信義區,信義路5段15號7樓,25.033120,121.566864,2723-9777*715
臺北市政府警察局交通警察大隊中正第一交通分隊,駐地大門外側,台北市,中正區,北平東路1號,25.047222,121.520938,23413342
臺北市政府警察局文山第二分局萬盛派出所,一樓受理報案區旁,台北市,文山區,羅斯福路5段151號,25.003904,121.538908,02-29312502
臺北市政府警察局松山分局中崙派出所,大門入口右側,台北市,松山區,南京東路4段12號,25.051255,121.552581,2579-0718
臺北市政府警察局士林分局山仔后派出所,派出所內值班台旁,台北市,士林區,格致路39號,25.137285,121.546359,02-28611295
臺北市政府警察局婦幼警察隊,1樓大廳右方,台北市,信義區,信義路5段180號,25.033095,121.574318,02-27590840
臺北市政府警察局文山第一分局復興派出所,受理民眾E化報案區旁,台北市,文山區,木柵路一段54號,24.986769,121.547017,02-22367140
臺北市政府警察局交通警察大隊中正第二分隊,8樓勤臺旁,台北市,中正區,泉州街40號8樓,25.024380,121.512182,02-23030608
臺北市政府警察局交通警察大隊,1樓值勤臺左側門旁,台北市,中正區,愛國西路26號,25.035289,121.510978,02-23752100*1603
臺北市政府警察局士林分局溪山派出所,大門入口右側,台北市,士林區,至善路3段263號,25.119736,121.584527,28411110
臺北市政府警察局松山分局松山派出所,值班台旁,台北市,松山區,八德路4段692號,25.049848,121.577306,2767-0446
臺北市政府警察局士林分局後港派出所,大門右邊,台北市,士林區,福港街151號1樓,25.087280,121.517957,02-28812212
臺北市政府警察局內湖分局港墘派出所,值勤臺後方,台北市,內湖區,內湖路1段550號,25.078846,121.576762,02-87518690
臺北市政府警察局交通警察大隊文山一分隊,辦公室門口,台北市,文山區,萬美街1段50號3樓,25.002266,121.566897,02-22393757
臺北市政府警察局中正第一分局博愛路派出所,1樓辦公室走道底,台北市,中正區,博愛路119號,25.041737,121.511619,02-23118175
臺北市政府警察局萬華分局青年路派出所,1樓值勤臺旁,台北市,萬華區,萬大路423巷112號,25.021913,121.502120,02-23054219
臺北市政府警察局交通大隊直屬第一分隊,一樓隊部值班臺右前方,台北市,文山區,景豐街79號,25.002059,121.544671,(02)8932-1417
臺北市政府警察局內湖分局康寧派出所,值勤臺後方,台北市,內湖區,金湖路83號,25.081261,121.597549,87920061
臺北市政府警察局內湖分局內湖派出所,便民服務室內,台北市,內湖區,內湖路二段261號,25.082075,121.590133,27931031
臺北市政府警察局交通警察大隊內湖分隊,值班台正後方,台北市,內湖區,五分街8號六樓,25.067475,121.612902,02-26324701
臺北市政府警察局中正第二分局廈門街派出所,值班台旁,台北市,中正區,廈門街43號,25.025864,121.517685,(02)2368-4427
臺北市政府警察局中正第二分局南昌路派出所,值班台後方往二樓樓梯間。,台北市,中正區,南昌路1段7號,25.032327,121.516608,23218148
臺北市政府警察局刑事警察大隊,1樓入口右邊,台北市,中正區,武昌街一段69號,25.044246,121.509996,02-23817273
臺北市大安區健康服務中心,1樓服務台,台北市,大安區,辛亥路3段15號,25.021577,121.544274,02-27335831#234
大同大學,大同大學警衛室,台北市,中山區,中山北路3段40號,25.066368,121.522039,0919-950386
交通部鐵路管理局南港火車站,南港火車站B2營運層旅客出口處,台北市,南港區,南港路1段313號,25.053123,121.607156,02-23815226*8722
臺北市市政大樓,市政府1樓東門,台北市,信義區,市府路1號1樓(靠松智路),25.037506,121.565099,0227258658
臺北市北投區公所,北投區公所4樓服務台旁,台北市,北投區,新市街30號4樓,25.132673,121.502615,28912105#207
北投溫泉博物館,1樓哺乳室旁,台北市,北投區,中山路2號,25.136692,121.507149,28939981 #23
國立臺北大學臺北校區-民生校區,臺北大學民生校區正門左側崗亭內,台北市,中山區,民生東路3段67 號,25.057956,121.542370,(02)25024654#18229
華山1914文化創意產業園區,遊客服務中心,台北市,中正區,八德路一段一號,25.044130,121.529399,02-23581914#582
臺北市萬華區公所,11樓服務台,台北市,萬華區,和平西路3段120號11樓,25.035002,121.499888,02-23064468#317
臺北市立成淵高級中學,健康中心,台北市,大同區,承德路2段235號,25.061372,121.518568,(02)2553-1969 #136
臺北市立仁愛國民中學,川堂左側,台北市,大安區,仁愛路4段130號,25.037529,121.550674,27048677
台北市立西松高級中學,一樓穿堂,台北市,松山區,健康路325巷7號,25.055381,121.566725,25286618-215
臺北市立聯合醫院松德院區,第一院區一樓大廳(大門口第一棟即為第一院區),台北市,信義區,松德路309號,25.030508,121.574895,0979307861
臺北市立大安國民中學,五育樓1樓樓梯間,台北市,大安區,大安路2段63號,25.030847,121.546172,27036560
國立臺灣戲曲學院,中正堂迎賓大廳,台北市,內湖區,內湖路2段177號,25.081552,121.586573,27962666#1420
臺北市立天文科學教育館,一樓大廳哺集乳室旁,台北市,士林區,基河路363號,25.095829,121.518299,28314551分機508
臺北市中山區戶政事務所,電機室門口,台北市,中山區,松江路367號2樓,25.064408,121.533456,02-25032461#209
臺北市松山區戶政事務所,4樓入口處進門右側服務檯內,台北市,松山區,八德路4段692號4樓,25.049849,121.577260,02-27533043轉517
臺北市士林區戶政事務所,3樓民眾等待區,台北市,士林區,中正路439號3樓,25.092762,121.519559,28803252#312
臺北市士林運動中心,二樓健身房設施,台北市,士林區,士商路一號,25.089668,121.521411,0987899459
臺北市立啟智學校,一樓健康中心,台北市,士林區,忠誠路二段207巷3號,25.116617,121.536225,02-28749117#2102
陽明公園,遊客服務中心,台北市,北投區,湖山路2段26號,25.159213,121.540131,02-2861-6361
臺北市內湖運動中心,1F大廳,台北市,內湖區,洲子街12號,25.078255,121.575115,02-26277776#128
三軍總醫院,西迴二樓入口,台北市,內湖區,成功路二段325號,25.071761,121.592050,02-87923311-16826
三軍總醫院,牙科門診入口,台北市,內湖區,成功路二段325號,25.071455,121.593182,02-87923311-16826
三軍總醫院,B1演講廳大廳,台北市,內湖區,成功路二段325號,25.072155,121.592836,02-87923311-16826
國立國父紀念館,1樓後舞台門外右側,台北市,信義區,仁愛路4段505號,25.039550,121.560265,27588008-563
愛客發有限公司開封館,台北市中正區開封街一段33號,台北市,中正區,開封街一段33號,25.046140,121.512947,02-2388-5828
臺北市信義區信義國民小學,活動中心一樓,台北市,信義區,松勤街60號,25.031860,121.563206,27204005#827
健康國民小學,校園內,台北市,松山區,延壽街168號,25.056667,121.562785,25282814-125
臺北市松山區三民國民小學,三民國小校門口,台北市,松山區,民權東路五段1號,25.063178,121.564286,27646080*226
大安森林公園,音樂台辦公室,台北市,大安區,新生南路2段1號,25.030199,121.535496,2700-3830
臺北市立誠正國民中學,一樓川堂右側,台北市,南港區,富康街1巷24號,25.054232,121.618819,27828094*1341
三軍總醫院,女醫護宿舍,台北市,內湖區,成功路二段325號,25.073112,121.595757,02-87923311-16826
松山慈惠堂,文昌帝君殿左側,台北市,信義區,福德街251巷33號,25.036520,121.587484,02-27261735
三軍總醫院,一樓門診大廳入口,台北市,內湖區,成功路二段325號,25.071207,121.593155,02-87923311-16826
松山慈惠堂,服務台外左側,台北市,信義區,福德街251巷33號,25.036520,121.587484,02-27261735
陸軍後勤指揮部,忠勤營區2號門,台北市,南港區,忠孝東路六段360號,25.049600,121.591483,02-26512300
陸軍後勤指揮部,成德營區副總值日室,台北市,南港區,忠孝東路六段360號,25.049600,121.591483,02-26512300
臺北市碧湖國小,穿堂旁,台北市,內湖區,金龍路100號,25.085311,121.591110,2790-7161#136
臺北市文山運動中心,三樓游泳池,台北市,文山區,興隆路三段222號,24.997017,121.559673,02-22308268
社團法人中華民國軍人之友社台北國軍英雄館,7樓1至3號電梯外,台北市,中正區,台北市長沙街1段20號,25.040286,121.508698,02-23715434
臺北市內湖區麗山國民小學,一樓前棟川堂(電話亭旁),台北市,內湖區,港華街100號,25.083679,121.572465,26574158分機331
台北市中山區永安國小,一年1班教室旁空地,台北市,中山區,明水路397巷19弄1號,25.078776,121.549406,25334799
台北日記股份有限公司中華二館,台北市萬華區中華路一段90號3樓,台北市,萬華區,中華路一段90號3樓,25.044688,121.508476,02-2311-2996
台北日記股份有限公司台北門旅店,台北市中正區漢口街一段64,台北市,中正區,漢口街一段64號,25.045129,121.512626,02-2331-0065
愛客發有限公司萬年館,台北市萬華區西寧南路70號6樓,台北市,萬華區,西寧南路70號6樓,25.043508,121.505886,02-2361-9069
